"name","lon","lat","inn","tavern","bar","region"
"The Hen And Chickens",-0.6392164,51.3268198,FALSE,FALSE,FALSE,"England"
"The Seahorse",-1.1644351,50.7885995,FALSE,FALSE,FALSE,"England"
"The Elephant",0.8884125,51.3102186,FALSE,FALSE,FALSE,"England"
"Shipwright's Arms",0.8949693,51.3356607,FALSE,FALSE,FALSE,"England"
"Harvest Home",-1.0755981,50.9012736,FALSE,FALSE,FALSE,"England"
"The Cuckoo",-1.6542453,50.9759432,FALSE,FALSE,FALSE,"England"
"The Wheelwrights Arms",-0.9753586,50.8506908,FALSE,FALSE,FALSE,"England"
"The Swallow",-0.990215,50.8727188,FALSE,FALSE,FALSE,"England"
"Poacher's Pocket",0.5236504,51.35175,FALSE,FALSE,FALSE,"England"
"Pelican Inn",-1.9027701,51.1318618,TRUE,FALSE,FALSE,"England"
"The Snooty Fox",-0.1616711,51.1186854,FALSE,FALSE,FALSE,"England"
"Newmarket Inn",-0.0420611,50.8649993,TRUE,FALSE,FALSE,"England"
"The Hop Inn",-1.3707416,50.9326572,TRUE,FALSE,FALSE,"England"
"Trout Inn",-1.6783279,51.6902999,TRUE,FALSE,FALSE,"England"
"Stag And Hounds",-1.1144345,51.2497518,FALSE,FALSE,FALSE,"England"
"The Crescent",-0.1486616,50.8284929,FALSE,FALSE,FALSE,"England"
"Somerset Arms",0.3653547,51.441935,FALSE,FALSE,FALSE,"England"
"Craven Arms",-1.949781,51.8989799,FALSE,FALSE,FALSE,"England"
"The Drum Inn",1.0406382,51.1049076,TRUE,FALSE,FALSE,"England"
"The Hare",0.2035737,51.1311451,FALSE,FALSE,FALSE,"England"
"New Drum",0.2750326,51.187796,FALSE,FALSE,FALSE,"England"
"The Commodore",-1.8170681,50.7220485,FALSE,FALSE,FALSE,"England"
"The Rose & Thistle",-0.9284121,51.7666982,FALSE,FALSE,FALSE,"England"
"The Stag And Hounds",-0.7776209,51.4332338,FALSE,FALSE,FALSE,"England"
"The Parrot Inn",-0.5729071,51.2116907,TRUE,FALSE,FALSE,"England"
"The Albany",0.1263224,51.4361654,FALSE,FALSE,FALSE,"England"
"Bedford Inn",1.4127962,51.331473,TRUE,FALSE,FALSE,"England"
"The Punchbowl",-1.281581,51.6698739,FALSE,FALSE,FALSE,"England"
"Queen Anne",0.5303999,51.2753804,FALSE,FALSE,FALSE,"England"
"The Punchbowl Inn",-0.3823266,51.1246728,TRUE,FALSE,FALSE,"England"
"King Edward Vii",1.3993254,51.3806943,FALSE,FALSE,FALSE,"England"
"The Highlander",0.8119018,51.4217116,FALSE,FALSE,FALSE,"England"
"The Hunters",-1.4698351,50.9986514,FALSE,FALSE,FALSE,"England"
"Bucks Head",0.2250828,51.2739,FALSE,FALSE,FALSE,"England"
"The Old Drum",-0.9384722,51.0049669,FALSE,FALSE,FALSE,"England"
"The Kings",-1.0813023,50.7876455,FALSE,FALSE,FALSE,"England"
"Gordon Arms",0.0691082,51.4197499,FALSE,FALSE,FALSE,"England"
"Craven Arms",-1.3878715,51.3806687,FALSE,FALSE,FALSE,"England"
"The Stage Door",0.2165962,51.445501,FALSE,FALSE,FALSE,"England"
"The St George",-0.2208239,50.8430449,FALSE,FALSE,FALSE,"England"
"Neptune Inn",1.0237088,51.0422546,TRUE,FALSE,FALSE,"England"
"Gladstone",-0.1247105,50.8368594,FALSE,FALSE,FALSE,"England"
"The Crossways",-0.7789418,51.136867,FALSE,FALSE,FALSE,"England"
"The Steam Packet",0.4997814,51.3966235,FALSE,FALSE,FALSE,"England"
"The Parrot Inn",-0.3942284,51.1597804,TRUE,FALSE,FALSE,"England"
"The Steam Packet",-0.549214,50.8104163,FALSE,FALSE,FALSE,"England"
"The Admiral Inn",-0.2119422,51.2428547,TRUE,FALSE,FALSE,"England"
"Man Of Kent",0.2763882,51.1966433,FALSE,FALSE,FALSE,"England"
"The Man Of Kent",0.5054738,51.3837567,FALSE,FALSE,FALSE,"England"
"The Poacher's Pocket",-1.0028458,51.797514,FALSE,FALSE,FALSE,"England"
"The Compass Inn",-1.5489868,50.9280059,TRUE,FALSE,FALSE,"England"
"Borough Arms",-1.4760396,51.2090268,FALSE,FALSE,FALSE,"England"
"Rose And Thistle",-0.7272007,51.3016392,FALSE,FALSE,FALSE,"England"
"Duck Inn",-1.7732019,51.0724781,TRUE,FALSE,FALSE,"England"
"The Poacher",-0.9660961,51.2214326,FALSE,FALSE,FALSE,"England"
"Wheelwrights Arms",-0.3016953,51.4106074,FALSE,FALSE,FALSE,"England"
"The Tap",-1.0801916,50.813729,FALSE,FALSE,FALSE,"England"
"The Fleur De Lis",1.3392621,51.2751769,FALSE,FALSE,FALSE,"England"
"Crispin Inn",1.3416468,51.2756215,TRUE,FALSE,FALSE,"England"
"The Welcome Inn",-1.3222554,50.9644516,TRUE,FALSE,FALSE,"England"
"The New Clock Inn",-1.3065536,50.964656,TRUE,FALSE,FALSE,"England"
"The Old Bell & Crown",-1.5081611,51.2488985,FALSE,FALSE,FALSE,"England"
"The Hop Poles",-0.9786533,51.1462601,FALSE,FALSE,FALSE,"England"
"Bath Arms",-0.1410413,50.8221092,FALSE,FALSE,FALSE,"England"
"Man Of Kent",0.3670738,51.4381894,FALSE,FALSE,FALSE,"England"
"Fleur-De-Lis",0.5498956,51.3836383,FALSE,FALSE,FALSE,"England"
"King Edward Vii",1.2965362,51.1283638,FALSE,FALSE,FALSE,"England"
"Shipwrights Arms",0.5203015,51.3768711,FALSE,FALSE,FALSE,"England"
"Beech Tree",0.1108556,51.3843728,FALSE,FALSE,FALSE,"England"
"The Tap",-1.1500682,50.6564714,FALSE,FALSE,FALSE,"England"
"The Golden Pheasant",-0.9944686,51.1115352,FALSE,FALSE,FALSE,"England"
"The Blacksmiths Inn",0.4215855,50.8876383,TRUE,FALSE,FALSE,"England"
"The Neptune",-0.1759275,50.8250367,FALSE,FALSE,FALSE,"England"
"The Ostrich",0.469498,50.9845876,FALSE,FALSE,FALSE,"England"
"The Fleur De Lis",0.2116906,51.1958268,FALSE,FALSE,FALSE,"England"
"The Bedford",0.2628267,51.12932,FALSE,FALSE,FALSE,"England"
"The Poacher",0.3201298,51.191245,FALSE,FALSE,FALSE,"England"
"Man Of Kent",0.3712772,51.2084434,FALSE,FALSE,FALSE,"England"
"The Hunters Inn",-1.1719126,50.9409367,TRUE,FALSE,FALSE,"England"
"Pelican Inn",-1.5651347,51.4101037,TRUE,FALSE,FALSE,"England"
"The Crispin",-0.8358627,51.4086671,FALSE,FALSE,FALSE,"England"
"The Malt House",-1.4970968,51.2072268,FALSE,FALSE,FALSE,"England"
"The Swallow",-1.4624392,51.217188,FALSE,FALSE,FALSE,"England"
"The Hen And Chickens",0.5475649,51.369448,FALSE,FALSE,FALSE,"England"
"The Seahorse",-0.5691068,51.2188034,FALSE,FALSE,FALSE,"England"
"The Terrace Bar",-1.3260671,51.0597017,FALSE,FALSE,TRUE,"England"
"The Wheelwrights Arms",0.3690525,51.1501794,FALSE,FALSE,FALSE,"England"
"Brewer's Fayre",-1.1639868,51.8916681,FALSE,FALSE,FALSE,"England"
"Dew Drop Inn",0.280155,50.766482,TRUE,FALSE,FALSE,"England"
"The Admiral",-0.1288504,50.8318466,FALSE,FALSE,FALSE,"England"
"The Admiral",-0.1288296,50.8318323,FALSE,FALSE,FALSE,"England"
"The Harvest Home",-1.0644945,50.8128126,FALSE,FALSE,FALSE,"England"
"The Wishing Well",-0.9938633,51.4564561,FALSE,FALSE,FALSE,"England"
"The Rose And Thistle",-0.9890927,51.4535439,FALSE,FALSE,FALSE,"England"
"The Trout",-1.2991972,51.7799994,FALSE,FALSE,FALSE,"England"
"The Hop Poles",-0.1432985,50.8213102,FALSE,FALSE,FALSE,"England"
"The Stage Door",0.2849262,50.7628975,FALSE,FALSE,FALSE,"England"
"The Harvest Home",-1.9651845,51.9677351,FALSE,FALSE,FALSE,"England"
"Garibaldi",-2.2406772,52.1879759,FALSE,FALSE,FALSE,"England"
"Chase Inn",-2.4950042,52.1330439,TRUE,FALSE,FALSE,"England"
"The Hunters Inn",-2.2255273,52.0029678,TRUE,FALSE,FALSE,"England"
"Glasshouse Inn",-2.4231006,51.8897037,TRUE,FALSE,FALSE,"England"
"The Dew Drop Inn",-2.0390409,52.537228,TRUE,FALSE,FALSE,"England"
"The Craven Arms",-2.8359692,52.4395703,FALSE,FALSE,FALSE,"England"
"The Beech Tree",-2.0403597,52.4749036,FALSE,FALSE,FALSE,"England"
"Wheelwrights Arms",-2.5889412,52.1714334,FALSE,FALSE,FALSE,"England"
"King Edward Vii",-2.0572923,52.4528425,FALSE,FALSE,FALSE,"England"
"Bridge End Inn",-3.2327165,51.9955482,TRUE,FALSE,FALSE,"Wales"
"The Swallow",-2.0604254,51.9443968,FALSE,FALSE,FALSE,"England"
"The Wishing Well",-2.0641467,52.3336001,FALSE,FALSE,FALSE,"England"
"Chase Inn",-2.3422315,52.0850971,TRUE,FALSE,FALSE,"England"
"Bridge End Inn",-3.1412477,51.8567224,TRUE,FALSE,FALSE,"Wales"
"The Noah's Ark",-2.0834952,52.6121921,FALSE,FALSE,FALSE,"England"
"The Hand Hotel",-3.0565388,52.9323791,FALSE,FALSE,FALSE,"Wales"
"The Elms",-2.0809709,52.6547941,FALSE,FALSE,FALSE,"England"
"The Old Crispin",-2.1430258,52.4545947,FALSE,FALSE,FALSE,"England"
"The Old Smithy",-2.2517312,52.8602702,FALSE,FALSE,FALSE,"England"
"The Duck Inn",-2.4467062,52.4478097,TRUE,FALSE,FALSE,"England"
"Somerset Arms",-2.0828031,51.885307,FALSE,FALSE,FALSE,"England"
"Fisherman's Arms",-2.6485819,52.2163298,FALSE,FALSE,FALSE,"England"
"The Vault",-2.5938466,52.3115191,FALSE,FALSE,FALSE,"England"
"The Howard Arms",-2.5775175,52.4987985,FALSE,FALSE,FALSE,"England"
"The Vault",-2.2479706,52.3869321,FALSE,FALSE,FALSE,"England"
"The Maltings",-1.0880158,53.9592771,FALSE,FALSE,FALSE,"England"
"The Crescent Hotel",-1.8231841,53.9259195,FALSE,FALSE,FALSE,"England"
"The Yard",-1.8230355,53.9257146,FALSE,FALSE,FALSE,"England"
"The Newmarket Inn",-1.3885275,53.7945534,TRUE,FALSE,FALSE,"England"
"The Snooty Fox",-0.572038,54.1792384,FALSE,FALSE,FALSE,"England"
"The Trout Inn",-0.3766442,53.9891615,TRUE,FALSE,FALSE,"England"
"College Arms",-0.7996322,53.882716,FALSE,FALSE,FALSE,"England"
"Cock & Bottle",-1.7439299,53.7969766,FALSE,FALSE,FALSE,"England"
"The Clarendon",-0.3537989,53.7464791,FALSE,FALSE,FALSE,"England"
"The Blacksmiths Inn",-0.8499005,54.0783371,TRUE,FALSE,FALSE,"England"
"Cock & Bottle",-1.0842147,53.9560044,FALSE,FALSE,FALSE,"England"
"The Turf",-1.7732361,53.815823,FALSE,FALSE,FALSE,"England"
"The Cock & Bottle",-1.8411387,53.715675,FALSE,FALSE,FALSE,"England"
"The Swallow",-0.3249965,53.7950429,FALSE,FALSE,FALSE,"England"
"The Neptune",0.1165,53.6502226,FALSE,FALSE,FALSE,"England"
"Springfield Hotel",-1.7320136,53.8281067,FALSE,FALSE,FALSE,"England"
"The Viking",-0.8876994,53.7133233,FALSE,FALSE,FALSE,"England"
"The Carlton Inn",-1.2377926,54.1836682,TRUE,FALSE,FALSE,"England"
"Blacksmiths",-1.2677718,54.4136138,FALSE,FALSE,FALSE,"England"
"The Viking",-0.1099778,54.1259359,FALSE,FALSE,FALSE,"England"
"The Terrace",-1.0790176,53.9589172,FALSE,FALSE,FALSE,"England"
"The Terrace",-1.5562197,53.8065747,FALSE,FALSE,FALSE,"England"
"Working Mens Club",-1.4327564,54.3407163,FALSE,FALSE,FALSE,"England"
"The Steam Packet",-1.2386377,53.7082197,FALSE,FALSE,FALSE,"England"
"Somerset Arms",-1.7714204,53.6434617,FALSE,FALSE,FALSE,"England"
"The Hop",-1.5491969,53.7936862,FALSE,FALSE,FALSE,"England"
"The Glasshouse",-1.0284714,53.9488204,FALSE,FALSE,FALSE,"England"
"Telegraph Inn",-0.2001172,54.0861324,TRUE,FALSE,FALSE,"England"
"The Hop",-1.0788484,53.9586925,FALSE,FALSE,FALSE,"England"
"Highlander Hotel",-0.3995914,54.2762526,FALSE,FALSE,FALSE,"England"
"The Yard",-1.6838238,53.8660399,FALSE,FALSE,FALSE,"England"
"Bell & Crown",-1.0293081,53.6919301,FALSE,FALSE,FALSE,"England"
"The Blacksmiths",-0.8478733,54.3268356,FALSE,FALSE,FALSE,"England"
"The Drovers Arms",-0.9924128,53.8396269,FALSE,FALSE,FALSE,"England"
"Moorcock Inn",-0.5587621,54.3084731,TRUE,FALSE,FALSE,"England"
"The Hare Inn",-1.1591822,54.243306,TRUE,FALSE,FALSE,"England"
"Elephant Hotel",-1.3103664,53.6914633,FALSE,FALSE,FALSE,"England"
"Gordon Arms",-2.786906,57.4474109,FALSE,FALSE,FALSE,"Scotland"
"Gordon Arms",-2.8328043,57.3325107,FALSE,FALSE,FALSE,"Scotland"
"The Vault",-2.8169943,56.4816998,FALSE,FALSE,FALSE,"Scotland"
"Clock Bar",-4.0328163,55.8561728,FALSE,FALSE,TRUE,"Scotland"
"The Caledonian",-4.2250404,57.4777274,FALSE,FALSE,FALSE,"Scotland"
"Steam Packet",-4.0503059,54.8372884,FALSE,FALSE,FALSE,"Scotland"
"Criterion Bar",-6.3890411,58.2083622,FALSE,FALSE,TRUE,"Scotland"
"The Howard Arms",-4.4974171,55.6012005,FALSE,FALSE,FALSE,"Scotland"
"Brass Monkey",-3.1778115,55.9640287,FALSE,FALSE,FALSE,"Scotland"
"Queen Anne",-2.9971918,56.4630267,FALSE,FALSE,FALSE,"Scotland"
"Brass Monkey",-4.2810733,55.8638659,FALSE,FALSE,FALSE,"Scotland"
"The Maltings",-3.954162,55.9597304,FALSE,FALSE,FALSE,"Scotland"
"Clarendon Bar",-7.3221224,55.000708,FALSE,FALSE,TRUE,"Northern Ireland"
"The Yard",-3.4260178,56.0362419,FALSE,FALSE,FALSE,"Scotland"
"The Chase",-3.106962,55.8742707,FALSE,FALSE,FALSE,"Scotland"
"The Admiral",-4.2629206,55.8606988,FALSE,FALSE,FALSE,"Scotland"
"The Drum",-4.168702,55.8518104,FALSE,FALSE,FALSE,"Scotland"
"The Brass Monkey",-3.185283,55.9472618,FALSE,FALSE,FALSE,"Scotland"
"Brewer's Fayre",-5.8089526,54.7114756,FALSE,FALSE,FALSE,"Northern Ireland"
"Tap Inn",-3.5771879,56.5595191,TRUE,FALSE,FALSE,"Scotland"
"The Commodore",-4.7445465,56.0048279,FALSE,FALSE,FALSE,"Scotland"
"Criterion",-2.7946867,56.3395501,FALSE,FALSE,FALSE,"Scotland"
"Carlton",-2.0919299,57.1481362,FALSE,FALSE,FALSE,"Scotland"
"The Beer House",-3.1890178,55.9522424,FALSE,FALSE,FALSE,"Scotland"
"The Terrace",-3.2788908,55.9366157,FALSE,FALSE,FALSE,"Scotland"
"The Viking",-4.284386,55.8868455,FALSE,FALSE,FALSE,"Scotland"
"Cuckoo",-5.9451506,54.5833366,FALSE,FALSE,FALSE,"Northern Ireland"
"The Galleon",-3.1163392,55.9542496,FALSE,FALSE,FALSE,"Scotland"
"The Kings Bar",-2.0940438,57.1503925,FALSE,FALSE,TRUE,"Scotland"
"The Caledonian",-3.4339052,56.3967179,FALSE,FALSE,FALSE,"Scotland"
"Springfield Tavern",-3.0647532,56.2948033,FALSE,TRUE,FALSE,"Scotland"
"Turf Bar",-3.6231436,55.8711776,FALSE,FALSE,TRUE,"Scotland"
"The Caledonian Bar",-4.4276527,57.5954549,FALSE,FALSE,TRUE,"Scotland"
"The Beer House",-4.2575124,55.8600698,FALSE,FALSE,FALSE,"Scotland"
"Brass Monkey",-6.3341147,54.1789449,FALSE,FALSE,FALSE,"Northern Ireland"
"The Poachers Inn",-7.5945208,54.4229916,TRUE,FALSE,FALSE,"Northern Ireland"
"The Forest Inn",-7.4037695,54.3161703,TRUE,FALSE,FALSE,"Northern Ireland"
"Ship Aground",-4.8983649,52.0131916,FALSE,FALSE,FALSE,"Wales"
"The Old Compass Inn",-3.9441661,51.6369803,TRUE,FALSE,FALSE,"Wales"
"The Galleon Inn",-5.1026182,51.7800226,TRUE,FALSE,FALSE,"Wales"
"The Carlton",-3.8314765,53.3255475,FALSE,FALSE,FALSE,"Wales"
"The Hen & Chickens",-3.0190444,51.8217827,FALSE,FALSE,FALSE,"Wales"
"Triangle",-3.5151636,52.2983181,FALSE,FALSE,FALSE,"Wales"
"Bridge End Inn",-4.9327737,51.9802529,TRUE,FALSE,FALSE,"Wales"
"Market House",-2.9793629,51.3509343,FALSE,FALSE,FALSE,"England"
"Welcome Inn",-3.9543893,51.6629071,TRUE,FALSE,FALSE,"Wales"
"Three Blackbirds",-3.010099,51.6264417,FALSE,FALSE,FALSE,"Wales"
"Ship Aground",-4.0646929,52.9035348,FALSE,FALSE,FALSE,"Wales"
"Bath Arms Hotel",-2.777202,51.2757164,FALSE,FALSE,FALSE,"England"
"The Gladstone",-3.9064234,53.2763955,FALSE,FALSE,FALSE,"Wales"
"The Hand Hotel",-3.2543443,52.8861049,FALSE,FALSE,FALSE,"Wales"
"The Seahorse",-3.7025813,51.4818606,FALSE,FALSE,FALSE,"Wales"
"Telegraph Inn",-3.8922892,51.9405183,TRUE,FALSE,FALSE,"Wales"
"The Albany",-3.170554,51.496579,FALSE,FALSE,FALSE,"Wales"
"The Drovers Arms",-3.4040297,51.9449774,FALSE,FALSE,FALSE,"Wales"
"The Beech Tree",-3.2351486,51.6425117,FALSE,FALSE,FALSE,"Wales"
"The Drover's Arms",-3.4812063,52.0952053,FALSE,FALSE,FALSE,"Wales"
"The Criterion",-2.9853952,51.3534051,FALSE,FALSE,FALSE,"England"
"The Drovers Arms",-4.8994072,51.9301482,FALSE,FALSE,FALSE,"Wales"
"The Snooty Fox",-4.808177,51.7727068,FALSE,FALSE,FALSE,"Wales"
"Somerset Arms",-2.7753233,51.7853566,FALSE,FALSE,FALSE,"Wales"
"The Stocks Inn",-1.9793208,50.8195042,TRUE,FALSE,FALSE,"England"
"Compass Inn",-2.3431116,51.5069722,TRUE,FALSE,FALSE,"England"
"The Old Ship Aground",-3.4750589,51.2136894,FALSE,FALSE,FALSE,"England"
"The Ship Aground",-4.2091787,51.1853053,FALSE,FALSE,FALSE,"England"
"The Kings",-3.5389869,50.7176938,FALSE,FALSE,FALSE,"England"
"The Newmarket",-4.1456842,50.3726565,FALSE,FALSE,FALSE,"England"
"The Malt House",-2.4593401,51.6928571,FALSE,FALSE,FALSE,"England"
"Kings",-3.6540364,50.7889992,FALSE,FALSE,FALSE,"England"
"Steam Packet Inn",-3.5719749,50.3488637,TRUE,FALSE,FALSE,"England"
"The Vault",-3.0707461,50.703691,FALSE,FALSE,FALSE,"England"
"The Malt House",-3.0707335,50.7048032,FALSE,FALSE,FALSE,"England"
"Stage Door",-4.1226706,51.2096343,FALSE,FALSE,FALSE,"England"
"Somerset Arms",-2.2848935,51.1486129,FALSE,FALSE,FALSE,"England"
"The Bath Arms",-2.2729704,51.1736816,FALSE,FALSE,FALSE,"England"
"Shipwrights Arms",-5.1355945,50.0935437,FALSE,FALSE,FALSE,"England"
"Galleon Inn",-3.4471112,50.6260454,TRUE,FALSE,FALSE,"England"
"Newmarket Inn",-4.1430136,50.9516446,TRUE,FALSE,FALSE,"England"
"The Trout Inn",-3.5111817,50.8590124,TRUE,FALSE,FALSE,"England"
"Dew Drop Inn",-3.5923822,50.5460247,TRUE,FALSE,FALSE,"England"
"Fishermans Arms",-5.5463118,50.1015168,FALSE,FALSE,FALSE,"England"
"Lion And Lamb",-5.3525045,50.1083728,FALSE,FALSE,FALSE,"England"
"The Poachers Inn",-4.8331772,50.4054383,TRUE,FALSE,FALSE,"England"
"Elms Inn",-2.731282,51.123321,TRUE,FALSE,FALSE,"England"
"Shipwrights Arms",-3.5128867,50.5408803,FALSE,FALSE,FALSE,"England"
"The Pelican Inn",-1.9965426,51.3527721,TRUE,FALSE,FALSE,"England"
"The Galleon Inn",-4.6345383,50.3357368,TRUE,FALSE,FALSE,"England"
"The Welcome Inn",-4.7030035,50.3512192,TRUE,FALSE,FALSE,"England"
"The Ostrich Inn",-2.6487915,51.7835215,TRUE,FALSE,FALSE,"England"
"Malt House",-2.2047156,51.321324,FALSE,FALSE,FALSE,"England"
"Brewers Fayre",-2.7337712,51.1405327,FALSE,FALSE,FALSE,"England"
"The Bell & Crown",-2.1896052,51.1970619,FALSE,FALSE,FALSE,"England"
"Brass Monkey",-3.4940261,50.5470847,FALSE,FALSE,FALSE,"England"
"The Chase Inn",-2.5082015,51.4627011,TRUE,FALSE,FALSE,"England"
"Fleur De Lis",-2.7510106,50.9530451,FALSE,FALSE,FALSE,"England"
"Crossways Inn",-2.9886785,51.2032167,TRUE,FALSE,FALSE,"England"
"St George",-4.1208932,51.2090586,FALSE,FALSE,FALSE,"England"
"Old Smithy",-3.921539,50.3892315,FALSE,FALSE,FALSE,"England"
"Parrot",-2.6061948,51.4405577,FALSE,FALSE,FALSE,"England"
"Newmarket Inn",-4.359158,50.636338,TRUE,FALSE,FALSE,"England"
"Hand",-5.0722989,50.1571259,FALSE,FALSE,FALSE,"England"
"Bath Arms",-2.1799154,51.2047716,FALSE,FALSE,FALSE,"England"
"The Market House",-2.4537365,50.6082879,FALSE,FALSE,FALSE,"England"
"Market House Inn",-3.3922288,50.8583337,TRUE,FALSE,FALSE,"England"
"Bell & Crown",-2.3125286,51.0851875,FALSE,FALSE,FALSE,"England"
"The Bath Arms",-2.1969574,51.1790625,FALSE,FALSE,FALSE,"England"
"The Old Smithy",-4.5186137,50.9333822,FALSE,FALSE,FALSE,"England"
"The Fisherman's Arms",-4.1345658,50.3658672,FALSE,FALSE,FALSE,"England"
"Tap Bar",-3.550137,51.0403086,FALSE,FALSE,TRUE,"England"
"Exeter Arms",-0.6041714,52.5904583,FALSE,FALSE,FALSE,"England"
"The Merry Monk",-0.729718,52.6703985,FALSE,FALSE,FALSE,"England"
"Exeter Arms",-0.7275153,52.5885285,FALSE,FALSE,FALSE,"England"
"The Fox And Duck",-1.5011709,53.3773999,FALSE,FALSE,FALSE,"England"
"The Leopard",-1.8517081,52.535131,FALSE,FALSE,FALSE,"England"
"The Heron",-0.2192904,52.5542045,FALSE,FALSE,FALSE,"England"
"Sir Robert Peel",-1.1367933,52.6281555,FALSE,FALSE,FALSE,"England"
"Crown & Thistle",0.200109,52.0627498,FALSE,FALSE,FALSE,"England"
"Red Admiral",-1.9381729,52.5412605,FALSE,FALSE,FALSE,"England"
"The Jolly Miller",-1.1230222,52.631192,FALSE,FALSE,FALSE,"England"
"Three Cranes",-1.4689098,53.384509,FALSE,FALSE,FALSE,"England"
"Bull & Butcher",-1.5903994,52.4623968,FALSE,FALSE,FALSE,"England"
"The Mount Inn",-1.8968528,52.006439,TRUE,FALSE,FALSE,"England"
"Sportsmans Inn",-1.3768624,52.5397388,TRUE,FALSE,FALSE,"England"
"The Lansdowne",-1.1215097,52.6281475,FALSE,FALSE,FALSE,"England"
"The Old English Gentleman",0.2404724,52.0224883,FALSE,FALSE,FALSE,"England"
"Leopard",-1.6878554,52.8576544,FALSE,FALSE,FALSE,"England"
"The Vernon Arms",-1.4076773,52.9228423,FALSE,FALSE,FALSE,"England"
"The Jester",-0.1111384,52.0308125,FALSE,FALSE,FALSE,"England"
"The Linden Tree",-1.9711794,53.0447697,FALSE,FALSE,FALSE,"England"
"Cavalier",-1.2675969,53.4382401,FALSE,FALSE,FALSE,"England"
"Rileys",-1.4981653,53.3669592,FALSE,FALSE,FALSE,"England"
"The Three Cranes",-1.278689,52.3592849,FALSE,FALSE,FALSE,"England"
"The Three Compasses",-0.4727717,52.2971781,FALSE,FALSE,FALSE,"England"
"Ye Olde Red Lion Hotel",-1.4013074,52.6248448,FALSE,FALSE,FALSE,"England"
"The Sycamore",-1.7208724,53.0857178,FALSE,FALSE,FALSE,"England"
"Draft House",-0.7627516,52.0387061,FALSE,FALSE,FALSE,"England"
"Square And Compass",-1.5968871,53.1558295,FALSE,FALSE,FALSE,"England"
"The Robin Hood And Little John",-1.0595096,53.0011314,FALSE,FALSE,FALSE,"England"
"Fox And Duck",-0.0542175,52.0173564,FALSE,FALSE,FALSE,"England"
"Miller's Arms",-0.2871548,52.2138254,FALSE,FALSE,FALSE,"England"
"The Four Crosses",-1.9511126,52.6181288,FALSE,FALSE,FALSE,"England"
"Anglers",-0.6636525,53.268414,FALSE,FALSE,FALSE,"England"
"Farrier's Arms",-1.64693,52.0244601,FALSE,FALSE,FALSE,"England"
"The Racehorse Inn",-0.407685,52.3464283,TRUE,FALSE,FALSE,"England"
"The Exeter Arms",-0.5024311,52.625236,FALSE,FALSE,FALSE,"England"
"Red Admiral",-1.2131068,52.5239618,FALSE,FALSE,FALSE,"England"
"Barrel",-0.6008291,53.2212995,FALSE,FALSE,FALSE,"England"
"The Black Bear",0.1779392,52.6751079,FALSE,FALSE,FALSE,"England"
"Bottle & Glass",-0.4500736,53.284148,FALSE,FALSE,FALSE,"England"
"The Sycamore  Inn",-1.9748533,53.3791091,TRUE,FALSE,FALSE,"England"
"Corner Pin",-1.4384885,52.868449,FALSE,FALSE,FALSE,"England"
"Millers Arms",-0.5449525,53.220641,FALSE,FALSE,FALSE,"England"
"The Five Alls",-0.0243772,52.4940539,FALSE,FALSE,FALSE,"England"
"Old English Gentleman",-1.3639543,53.0779015,FALSE,FALSE,FALSE,"England"
"Shepherds Rest",-1.3053459,53.0591739,FALSE,FALSE,FALSE,"England"
"Bull And Butcher",-1.3155872,53.0705766,FALSE,FALSE,FALSE,"England"
"Newcastle Arms",-1.1214731,53.3106024,FALSE,FALSE,FALSE,"England"
"The Sycamore Inn",-1.5586567,53.1441276,TRUE,FALSE,FALSE,"England"
"French Horn",-0.5287454,52.0077499,FALSE,FALSE,FALSE,"England"
"Newcastle Arms",-0.8019719,53.0804468,FALSE,FALSE,FALSE,"England"
"Racehorse",-0.888461,52.2402062,FALSE,FALSE,FALSE,"England"
"The Crows Nest",-0.5971938,52.3416953,FALSE,FALSE,FALSE,"England"
"Crows Nest",-0.0482507,53.5516892,FALSE,FALSE,FALSE,"England"
"Pied Bull",-1.2939499,52.7744476,FALSE,FALSE,FALSE,"England"
"The Granary",0.1211639,52.7858464,FALSE,FALSE,FALSE,"England"
"The Free Trade Inn",-1.1098212,52.7288867,TRUE,FALSE,FALSE,"England"
"Travellers Inn",-1.5277003,53.5411047,TRUE,FALSE,FALSE,"England"
"Bull & Dog",-0.4095022,52.9973499,FALSE,FALSE,FALSE,"England"
"The Bull And Butcher",-0.9695088,52.0334706,FALSE,FALSE,FALSE,"England"
"The Cow",-1.6075227,52.9316246,FALSE,FALSE,FALSE,"England"
"Fox & Duck",-0.2433127,52.0196794,FALSE,FALSE,FALSE,"England"
"Travellers Inn",-1.3139782,53.5956077,TRUE,FALSE,FALSE,"England"
"Ye Olde Red Lion",-0.1771037,52.920235,FALSE,FALSE,FALSE,"England"
"The Sugar Loaf",-0.924373,52.8011296,FALSE,FALSE,FALSE,"England"
"The Berkeley Arms",-0.73975,52.7603511,FALSE,FALSE,FALSE,"England"
"The Cambridge",-1.985174,52.3950871,FALSE,FALSE,FALSE,"England"
"The Merry Monk",-0.0602299,52.9279235,FALSE,FALSE,FALSE,"England"
"The Bounty",-1.3734947,52.5409432,FALSE,FALSE,FALSE,"England"
"The Woodend Pub",-1.1654058,53.2134343,FALSE,FALSE,FALSE,"England"
"The Last Post",-1.4908406,52.9250237,FALSE,FALSE,FALSE,"England"
"The Smithfield Hotel",-1.8659381,52.8998736,FALSE,FALSE,FALSE,"England"
